,created_at,favorite_count,followers_count,id_str,in_reply_to_screen_name,retweet_count,screen_name,text,URL,texto
2817,2016-03-22 16:32:06,0,1046,712315931087806464,,1575,UniversidadesCD,"RT @AlvaroUribeVel: Con Venezuela sin dinero ya a los Castro poco les importa Maduro, y los demás son indolentes con la lucha de la oposici…",[],"RT @AlvaroUribeVel: Con Venezuela sin dinero ya a los Castro poco les importa Maduro, y los demás son indolentes con la lucha de la oposici…"
2788,2016-03-26 18:25:39,0,1046,713794055239544832,,1137,UniversidadesCD,"RT @AlvaroUribeVel: Vielma Mora, Gobernador chavista, protege terroristas, dice que asesiné a un diputado; cree que somos iguales",[],"RT @AlvaroUribeVel: Vielma Mora, Gobernador chavista, protege terroristas, dice que asesiné a un diputado; cree que somos iguales"
2866,2016-02-25 03:56:40,0,1046,702703734762164224,,967,UniversidadesCD,"RT @AlvaroUribeVel: Salir a la calle a reclamar seguridad, paz, justicia, austeridad, buena economía, política social profunda y sostenible",[],"RT @AlvaroUribeVel: Salir a la calle a reclamar seguridad, paz, justicia, austeridad, buena economía, política social profunda y sostenible"
2768,2016-03-31 03:23:44,0,1046,715379022625185792,,890,UniversidadesCD,RT @gusgomez1701: La @PGN_COL le recuerda al ministro Cristo que su deber es proteger y no señalar y ofender a los Cabrales. https://t.co/K…,"[('https://t.co/K…', '', 'https://t.co/K…', '')]",RT @gusgomez1701: La @PGN_COL le recuerda al ministro Cristo que su deber es proteger y no señalar y ofender a los Cabrales. 
2783,2016-03-27 16:48:53,0,1046,714132090648989696,,843,UniversidadesCD,RT @gusgomez1701: Bandera de Colombia. Sin comentarios. https://t.co/Q1wjVz46ca,"[('https://t.co/Q1wjVz46ca', '', 'https://t.co/Q1wjVz46ca', '')]",RT @gusgomez1701: Bandera de Colombia. Sin comentarios. 
2808,2016-03-24 18:16:15,0,1046,713066914491314176,,711,UniversidadesCD,RT @AlvaroUribeVel: La Unión Europea preocupada por mandar dinero para la terrorista Farc y Europa asolada por el terrorismo. Poca priorida…,[],RT @AlvaroUribeVel: La Unión Europea preocupada por mandar dinero para la terrorista Farc y Europa asolada por el terrorismo. Poca priorida…
2865,2016-02-25 23:26:27,0,1046,702998119546527744,,621,UniversidadesCD,"RT @AlvaroUribeVel: Vídeo/ Declaración sobre los puntos que expuse hoy en reunión en la Corte Interamericana de Derechos Humanos
https://t.…","[('https://t.…', '', 'https://t.…', '')]","RT @AlvaroUribeVel: Vídeo/ Declaración sobre los puntos que expuse hoy en reunión en la Corte Interamericana de Derechos Humanos
"
2777,2016-03-28 01:35:13,0,1046,714264550682533888,,611,UniversidadesCD,RT @Horadelaverdad: @FlondonoHoyos su editorial en vídeo en @YouTube Ver aquí: Lo que se viene https://t.co/Nv3GcWXSnt https://t.co/60iSJzo…,"[('https://t.co/Nv3GcWXSnt', '', 'https://t.co/Nv3GcWXSnt', ''), ('https://t.co/60iSJzo…', '', 'https://t.co/60iSJzo…', '')]",RT @Horadelaverdad: @FlondonoHoyos su editorial en vídeo en @YouTube Ver aquí: Lo que se viene  
2787,2016-03-26 18:26:40,0,1046,713794314019725312,,584,UniversidadesCD,RT @rcnradio: Cultivos ilícitos en Colombia se han incrementado en el gobierno de Santos:… https://t.co/4400EhYeNw #RCNRadio https://t.co/c…,"[('https://t.co/4400EhYeNw', '', 'https://t.co/4400EhYeNw', ''), ('https://t.co/c…', '', 'https://t.co/c…', '')]",RT @rcnradio: Cultivos ilícitos en Colombia se han incrementado en el gobierno de Santos:…  #RCNRadio 
2708,2016-04-17 16:28:00,0,1046,721736984222437376,,580,UniversidadesCD,"RT @AlvaroUribeVel: LA PLATICA DE LAS FARC
 Fernando Londoño
El primero que salió a tocar el tema fue el socio mayor de las FARC,… https://…","[('https://…', '', 'https://…', '')]","RT @AlvaroUribeVel: LA PLATICA DE LAS FARC
 Fernando Londoño
El primero que salió a tocar el tema fue el socio mayor de las FARC,… "
