,id,created_at,text,retweet_count,favorite_count,URL,texto
1543,725021586424762370,2016-04-26 17:59:51,"RT @navarrowolff: Se cumplen 26 años del asesinato de Carlos Pizarro, 50 días después de firmar la paz. Que hacer? era la pregunta. Decidim…",581,0,[],"RT @navarrowolff: Se cumplen 26 años del asesinato de Carlos Pizarro, 50 días después de firmar la paz. Que hacer? era la pregunta. Decidim…"
1700,712850190483525633,2016-03-24 03:55:04,RT @CLOPEZanalista: Ni nosotros podemos dar garantías absolutas a FARC ni ellos a nosotros.Dentro de ese margen de incertidumbre tenemos q …,232,0,[],RT @CLOPEZanalista: Ni nosotros podemos dar garantías absolutas a FARC ni ellos a nosotros.Dentro de ese margen de incertidumbre tenemos q …
1717,712656499722612737,2016-03-23 15:05:24,"RT @CLOPEZanalista: No importa cuantas semanas más se demore Acuerdo,Santos hace lo correcto no cediendo a pretensión Farc de seguir combin…",209,0,[],"RT @CLOPEZanalista: No importa cuantas semanas más se demore Acuerdo,Santos hace lo correcto no cediendo a pretensión Farc de seguir combin…"
1688,715174444726099968,2016-03-30 13:50:49,RT @ComisionadoPaz: COMUNICADO | Fase exploratoria entre el Gobierno de Colombia y Ejército de Liberación Nacional https://t.co/MT5S0WObn0,72,0,"[('https://t.co/MT5S0WObn0', '', 'https://t.co/MT5S0WObn0', '')]",RT @ComisionadoPaz: COMUNICADO | Fase exploratoria entre el Gobierno de Colombia y Ejército de Liberación Nacional 
1726,712061760744898560,2016-03-21 23:42:07,"RT @AlapePastorFARC: Estados Unidos apoya implementación de los acuerdos, nos confirmó Secretario de Estado de Estados Unidos en encuentro …",67,0,[],"RT @AlapePastorFARC: Estados Unidos apoya implementación de los acuerdos, nos confirmó Secretario de Estado de Estados Unidos en encuentro …"
1731,711712271056150529,2016-03-21 00:33:23,"RT @ComisionadoPaz: ASÍ VEN LA PAZ: ""Los colombianos tienen oportunidad histórica para abrazar un futuro libre de conflicto y violencia"" ht…",49,0,[],"RT @ComisionadoPaz: ASÍ VEN LA PAZ: ""Los colombianos tienen oportunidad histórica para abrazar un futuro libre de conflicto y violencia"" ht…"
1881,702095605263425538,2016-02-23 11:40:11,RT @ComisionadoPaz: Para OEA los acuerdos buscan lo que instancias nacionales e internacionales esperan que se haga: resarcir y reparar htt…,32,0,[],RT @ComisionadoPaz: Para OEA los acuerdos buscan lo que instancias nacionales e internacionales esperan que se haga: resarcir y reparar htt…
1720,712624218991640576,2016-03-23 12:57:08,"Si el paramilitarismo no se desmoviliza, acuerdo de paz no es garantía de nada: @piedadcordoba Qué piensas?#SomosPaz https://t.co/SsWzUnBUHn",30,17,"[('https://t.co/SsWzUnBUHn', '', 'https://t.co/SsWzUnBUHn', '')]","Si el paramilitarismo no se desmoviliza, acuerdo de paz no es garantía de nada: @piedadcordoba Qué piensas?#SomosPaz "
1746,710309642035990528,2016-03-17 03:39:50,RT @anamibanez: @fidelcanoco con un mensaje de perdón y reconciliación necesario en estos tiempos de tanta polarización #YoPerdono https://…,30,0,"[('https://…', '', 'https://…', '')]",RT @anamibanez: @fidelcanoco con un mensaje de perdón y reconciliación necesario en estos tiempos de tanta polarización #YoPerdono 
1804,707931287227502592,2016-03-10 14:09:06,No somos terroritas los q defendemos la paz y pensamos diferente. Es más importante batalla de ideas @piedadcordoba https://t.co/5GdL5EzCX2,30,25,"[('https://t.co/5GdL5EzCX2', '', 'https://t.co/5GdL5EzCX2', '')]",No somos terroritas los q defendemos la paz y pensamos diferente. Es más importante batalla de ideas @piedadcordoba 
