,id,created_at,text,retweet_count,favorite_count,URL,texto
1346,742886166538661888,2016-06-15 01:07:18,"""Los beneficios de La Paz pasan por otros filtros muy fuertes y necesarios, diferentes al signo peso"" @lcvelez https://t.co/Jny4M5F2uo",4,3,"[('https://t.co/Jny4M5F2uo', '', 'https://t.co/Jny4M5F2uo', '')]","""Los beneficios de La Paz pasan por otros filtros muy fuertes y necesarios, diferentes al signo peso"" @lcvelez "
1297,746722318639071232,2016-06-25 15:10:48,Principio 12 para La Paz: acabar con más de 50 años de guerra. #SomosPaz https://t.co/uQDEoF5tsH,1,2,"[('https://t.co/uQDEoF5tsH', '', 'https://t.co/uQDEoF5tsH', '')]",Principio 12 para La Paz: acabar con más de 50 años de guerra. #SomosPaz 
1349,742845918060371968,2016-06-14 22:27:22,156 víctimas del conflicto armado fueron indemnizadas en Urrao. Construcción de Paz desde los territorios #SomosPaz https://t.co/XqNH5nNMAO,2,2,"[('https://t.co/XqNH5nNMAO', '', 'https://t.co/XqNH5nNMAO', '')]",156 víctimas del conflicto armado fueron indemnizadas en Urrao. Construcción de Paz desde los territorios #SomosPaz 
1386,740980702523625473,2016-06-09 18:55:40,"Gonzalo Ortiz, hace 14 días realiza una travesía por La Paz. Pide @ELN_Paz la liberación de secuestrados. #SomosPaz https://t.co/EjqyK6ong5",3,5,"[('https://t.co/EjqyK6ong5', '', 'https://t.co/EjqyK6ong5', '')]","Gonzalo Ortiz, hace 14 días realiza una travesía por La Paz. Pide @ELN_Paz la liberación de secuestrados. #SomosPaz "
1404,738898813507796994,2016-06-04 01:02:59,"""Mayor financiación pública para la política y tribunal electoral independiente"" @CLOPEZanalista sobre construir ciudadanía. #AdiósALasFarc",1,4,[],"""Mayor financiación pública para la política y tribunal electoral independiente"" @CLOPEZanalista sobre construir ciudadanía. #AdiósALasFarc"
1371,741294905113382912,2016-06-10 15:44:12,"""Quiero apostarle al proceso de Paz, porque todos queremos La Paz, hay que ser optimistas"". https://t.co/tQr7kEP8t1",8,15,"[('https://t.co/tQr7kEP8t1', '', 'https://t.co/tQr7kEP8t1', '')]","""Quiero apostarle al proceso de Paz, porque todos queremos La Paz, hay que ser optimistas"". "
1387,740581730961240065,2016-06-08 16:30:18,Cuando ves la alegría en el rostro de un campesino q' puede volver a sembrar entiendes que #RestituirEsPaz #SomosPaz https://t.co/bpJstF0Pye,6,1,"[('https://t.co/bpJstF0Pye', '', 'https://t.co/bpJstF0Pye', '')]",Cuando ves la alegría en el rostro de un campesino q' puede volver a sembrar entiendes que #RestituirEsPaz #SomosPaz 
1350,742806521923395586,2016-06-14 19:50:50,"Hoy en el municipio de Itagüí, diferentes posturas sobre #ProcesoDePaz https://t.co/Es8qldFgM5",1,1,"[('https://t.co/Es8qldFgM5', '', 'https://t.co/Es8qldFgM5', '')]","Hoy en el municipio de Itagüí, diferentes posturas sobre #ProcesoDePaz "
1181,756158572879241217,2016-07-21 16:07:07,"Mil 234 días sin tomas a las poblaciones. Todo lo que puede significar eso, más allá de las cifras. #SomosPaz https://t.co/lvtQHysVjr",3,0,"[('https://t.co/lvtQHysVjr', '', 'https://t.co/lvtQHysVjr', '')]","Mil 234 días sin tomas a las poblaciones. Todo lo que puede significar eso, más allá de las cifras. #SomosPaz "
1327,745995974951206914,2016-06-23 15:04:35,"""La plata de la guerrilla la vamos a buscar"" Mauricio Cárdenas @MinHacienda https://t.co/68Wj5mw6mK",0,0,"[('https://t.co/68Wj5mw6mK', '', 'https://t.co/68Wj5mw6mK', '')]","""La plata de la guerrilla la vamos a buscar"" Mauricio Cárdenas @MinHacienda "
1258,751101382522966016,2016-07-07 17:11:39,RT @LINAGUISAO: Mañana nos vemos a las 6 pm en el @Teatropablot para pensar pedagogía para La Paz desde acciones individuales y colectivas.…,26,0,[],RT @LINAGUISAO: Mañana nos vemos a las 6 pm en el @Teatropablot para pensar pedagogía para La Paz desde acciones individuales y colectivas.…
