,created_at,favorite_count,followers_count,id_str,in_reply_to_screen_name,retweet_count,screen_name,text,URL,texto
893,2016-09-26 16:46:15,3,2602,780448407605436416,,3,todosxlapazcol,"""cualquier esfuerzo que limite el derramamiento de sangre... vale la pena apostarle"". #Pirry #HoyFiestaPorElSi   https://t.co/rDJex625uM","[('https://t.co/rDJex625uM', '', 'https://t.co/rDJex625uM', '')]","""cualquier esfuerzo que limite el derramamiento de sangre... vale la pena apostarle"". #Pirry #HoyFiestaPorElSi   "
1211,2016-09-20 17:50:39,1,2602,778290289580572672,,0,todosxlapazcol,#QueTalSi aprendemos a hablar más y pelear menos. 🕊🇨🇴,[],#QueTalSi aprendemos a hablar más y pelear menos. 🕊🇨🇴
1467,2016-09-15 19:32:51,2,2602,776504069921837056,,0,todosxlapazcol,#El2DeOctubreRenacemos porque los colombianos estamos comprometidos con ser una sociedad de #Paz. https://t.co/BANWEsKUDp,"[('https://t.co/BANWEsKUDp', '', 'https://t.co/BANWEsKUDp', '')]",#El2DeOctubreRenacemos porque los colombianos estamos comprometidos con ser una sociedad de #Paz. 
2083,2016-08-06 18:05:11,0,2602,761986493959249920,,2,todosxlapazcol,"Andrés cree que si todos actuamos como equipo, mejoramos nuestro entorno y nuestro país.
#TodosPorLaPaz #SíaLaPaz https://t.co/nSdljTnfri","[('https://t.co/nSdljTnfri', '', 'https://t.co/nSdljTnfri', '')]","Andrés cree que si todos actuamos como equipo, mejoramos nuestro entorno y nuestro país.
#TodosPorLaPaz #SíaLaPaz "
1275,2016-09-19 17:38:35,1,2602,777924865710055424,,6,todosxlapazcol,"#SienteElSí e infórmate para que sepas por qué vale la pena apostarle al Sí, a la #paz. https://t.co/hFkFI6W1aW","[('https://t.co/hFkFI6W1aW', '', 'https://t.co/hFkFI6W1aW', '')]","#SienteElSí e infórmate para que sepas por qué vale la pena apostarle al Sí, a la #paz. "
1177,2016-09-21 13:22:48,7,2602,778585271508017152,,7,todosxlapazcol,#VotoSiPorque quiero que los colombianos podamos volver a mirarnos a la cara y construir confianza. 🕊🇨🇴 https://t.co/2nj5UzLWZc,"[('https://t.co/2nj5UzLWZc', '', 'https://t.co/2nj5UzLWZc', '')]",#VotoSiPorque quiero que los colombianos podamos volver a mirarnos a la cara y construir confianza. 🕊🇨🇴 
1684,2016-09-09 16:12:05,1,2602,774279217295089664,,0,todosxlapazcol,"Traigamos a Colombia +turismo, +confianza, y +progreso a ritmo de #Paz.👍🏻 Plaza Bolívar•1:00pm• #SíAlSonDePaz",[],"Traigamos a Colombia +turismo, +confianza, y +progreso a ritmo de #Paz.👍🏻 Plaza Bolívar•1:00pm• #SíAlSonDePaz"
1589,2016-09-13 13:47:56,1,2602,775692492842889216,,0,todosxlapazcol,La #paz se trata de reconciliación y de construir una #Colombia mejor. 🕊🇨🇴#SiCabemosTodos,[],La #paz se trata de reconciliación y de construir una #Colombia mejor. 🕊🇨🇴#SiCabemosTodos
1346,2016-09-19 12:01:18,0,2602,777839984325853184,,0,todosxlapazcol,"Sí es darnos la oportunidad de construir la Colombia que queremos, para nosotros, para nuestros hijos. #SienteElSí https://t.co/TPifVCFtF6","[('https://t.co/TPifVCFtF6', '', 'https://t.co/TPifVCFtF6', '')]","Sí es darnos la oportunidad de construir la Colombia que queremos, para nosotros, para nuestros hijos. #SienteElSí "
1578,2016-09-13 17:01:09,5,2602,775741114997415936,,2,todosxlapazcol,¿Cuántas veces hemos rogado porque se acaben los secuestros y la violencia? Ya es hora de darle un chance a la #paz. #ColombiaDiceSi,[],¿Cuántas veces hemos rogado porque se acaben los secuestros y la violencia? Ya es hora de darle un chance a la #paz. #ColombiaDiceSi
