,created_at,favorite_count,followers_count,id_str,in_reply_to_screen_name,retweet_count,screen_name,text,URL,texto
390,2016-09-30 22:17:15,0,2602,781981261657243648,,13427,todosxlapazcol,"RT @Pontifex_es: Señor Jesús, extiende la sombra de tu cruz sobre los pueblos en guerra: que aprendan el camino de la reconciliación, el di…",[],"RT @Pontifex_es: Señor Jesús, extiende la sombra de tu cruz sobre los pueblos en guerra: que aprendan el camino de la reconciliación, el di…"
709,2016-09-27 18:56:03,0,2602,780843464615399424,,5131,todosxlapazcol,"RT @fdbedout: El acuerdo está firmado, ahora nos toca a los colombianos ponerle el sello. Que cada quien asuma su compromiso con la histori…",[],"RT @fdbedout: El acuerdo está firmado, ahora nos toca a los colombianos ponerle el sello. Que cada quien asuma su compromiso con la histori…"
266,2016-10-01 22:05:28,0,2602,782340680349868032,,4243,todosxlapazcol,RT @FALCAO: Para pensarlo. https://t.co/kJxWHKZVcq,"[('https://t.co/kJxWHKZVcq', '', 'https://t.co/kJxWHKZVcq', '')]",RT @FALCAO: Para pensarlo. 
1030,2016-09-23 20:02:02,0,2602,779410517295243264,,4174,todosxlapazcol,RT @juanes: Absolutamente de acuerdo con Humberto de la Calle. https://t.co/juuW7JwVaS,"[('https://t.co/juuW7JwVaS', '', 'https://t.co/juuW7JwVaS', '')]",RT @juanes: Absolutamente de acuerdo con Humberto de la Calle. 
995,2016-09-24 22:39:24,0,2602,779812505707278336,,4140,todosxlapazcol,RT @Tolaymaruja: Dicen que perderemos seguidores en tuiter por defender la paz...Pues les cambiamos nuestros 490 mil seguidores por la vida…,[],RT @Tolaymaruja: Dicen que perderemos seguidores en tuiter por defender la paz...Pues les cambiamos nuestros 490 mil seguidores por la vida…
791,2016-09-27 13:39:30,0,2602,780763798454099968,,3742,todosxlapazcol,"RT @shakira: ""Se hace camino al andar""... Colombia mía, queda mucho por delante; cuidar y educar a nuestros niños es cementar el camino de…",[],"RT @shakira: ""Se hace camino al andar""... Colombia mía, queda mucho por delante; cuidar y educar a nuestros niños es cementar el camino de…"
67,2016-10-02 18:56:13,0,2602,782655442849792000,,2778,todosxlapazcol,"RT @juanes: Por las víctimas, campesinos, soldados y policías caídos en combate, por el los hijos de nuestros hijos, hoy y siempre digo SI…",[],"RT @juanes: Por las víctimas, campesinos, soldados y policías caídos en combate, por el los hijos de nuestros hijos, hoy y siempre digo SI…"
996,2016-09-24 22:38:53,0,2602,779812375176286208,,2003,todosxlapazcol,RT @PirryTv: Prefiero estar a favor de la PAZ y equivocarme que estar a favor de la guerra y tener razón. ( he dicho!),[],RT @PirryTv: Prefiero estar a favor de la PAZ y equivocarme que estar a favor de la guerra y tener razón. ( he dicho!)
63,2016-10-02 18:58:42,0,2602,782656068929355776,,1895,todosxlapazcol,"RT @fdbedout: Pocas veces una votación tiene una dimensión tan trascendente, hoy en Colombia se escribe historia. ¡Yo digo Sí!",[],"RT @fdbedout: Pocas veces una votación tiene una dimensión tan trascendente, hoy en Colombia se escribe historia. ¡Yo digo Sí!"
749,2016-09-27 15:06:56,0,2602,780785801688936448,,1854,todosxlapazcol,"RT @fdbedout: Es más que una firma en un papel, es un posibilidad única de escribir una historia diferente después de 52 años de horror. ¡Y…",[],"RT @fdbedout: Es más que una firma en un papel, es un posibilidad única de escribir una historia diferente después de 52 años de horror. ¡Y…"
