,created_at,favorite_count,followers_count,id_str,in_reply_to_screen_name,retweet_count,screen_name,text,URL,texto
1721,2016-06-16 02:39:22,0,7498,743271721680134144,,3040,MiVotoEsNO,"RT @CGurisattiNTN24: Poner una firma para exigir que la PAZ sea con justicia en Col es un hecho legítimo . Que al presidente le de ""risa"" e…",[],"RT @CGurisattiNTN24: Poner una firma para exigir que la PAZ sea con justicia en Col es un hecho legítimo . Que al presidente le de ""risa"" e…"
2659,2016-05-14 10:21:52,0,7498,731429315922022400,,2440,MiVotoEsNO,RT @AlvaroUribeVel: La Resistencia Civil empieza por resistir las provocaciones,[],RT @AlvaroUribeVel: La Resistencia Civil empieza por resistir las provocaciones
2488,2016-06-02 13:53:57,0,7498,738368055395426304,,1382,MiVotoEsNO,RT @MariaCorinaYA: Los vzolanos siempre recordaremos invalorable respaldo d quienes elevaron sus voces a favor d la democracia.Gracias. htt…,[],RT @MariaCorinaYA: Los vzolanos siempre recordaremos invalorable respaldo d quienes elevaron sus voces a favor d la democracia.Gracias. htt…
2185,2016-06-06 20:38:47,0,7498,739919488800411648,,1295,MiVotoEsNO,"RT @AlvaroUribeVel: Esta es la Proclama 'Por la Paz que Queremos', que muchos colombianos firmaremos a partir de este 4 de junio.
https://t…","[('https://t…', '', 'https://t…', '')]","RT @AlvaroUribeVel: Esta es la Proclama 'Por la Paz que Queremos', que muchos colombianos firmaremos a partir de este 4 de junio.
"
2649,2016-05-15 11:52:55,0,7498,731814617744326656,,1275,MiVotoEsNO,"RT @AlvaroUribeVel: La Resistencia Civil empieza por resistir las provocaciones
https://t.co/e4PIN4m38M","[('https://t.co/e4PIN4m38M', '', 'https://t.co/e4PIN4m38M', '')]","RT @AlvaroUribeVel: La Resistencia Civil empieza por resistir las provocaciones
"
2634,2016-05-16 16:21:35,0,7498,732244614669844480,,1258,MiVotoEsNO,"RT @AlvaroUribeVel: Estamos convocando a la resistencia civil pacífica, pública, nunca clandestina, persistente, para evitar Golpe de Estad…",[],"RT @AlvaroUribeVel: Estamos convocando a la resistencia civil pacífica, pública, nunca clandestina, persistente, para evitar Golpe de Estad…"
2561,2016-05-25 11:41:54,0,7498,735435721096466432,,1115,MiVotoEsNO,"RT @AlvaroUribeVel: La ""combinación las formas de lucha""; sigue esta mezcla destructora de la democracia https://t.co/yUnaluIOq4","[('https://t.co/yUnaluIOq4', '', 'https://t.co/yUnaluIOq4', '')]","RT @AlvaroUribeVel: La ""combinación las formas de lucha""; sigue esta mezcla destructora de la democracia "
1506,2016-06-23 20:42:09,0,7498,746080929303625728,,891,MiVotoEsNO,"RT @AlvaroUribeVel: Fin del Conflicto: La paz herida

La palabra paz queda herida por el Gobierno que amenazó con terrorismo… https://t.co/…","[('https://t.co/…', '', 'https://t.co/…', '')]","RT @AlvaroUribeVel: Fin del Conflicto: La paz herida

La palabra paz queda herida por el Gobierno que amenazó con terrorismo… "
2583,2016-05-21 14:54:55,0,7498,734034743231172608,,773,MiVotoEsNO,RT @AlvaroUribeVel: La manera más fácil de terminar la violencia: entregar el país al narcoterrorismo,[],RT @AlvaroUribeVel: La manera más fácil de terminar la violencia: entregar el país al narcoterrorismo
2214,2016-06-06 12:31:28,0,7498,739796848316157952,,771,MiVotoEsNO,RT @AlvaroUribeVel: Firmamos proclama por la Paz que queremos desde Medellín #ResistenciaCivil https://t.co/VQfSmb9SfX,"[('https://t.co/VQfSmb9SfX', '', 'https://t.co/VQfSmb9SfX', '')]",RT @AlvaroUribeVel: Firmamos proclama por la Paz que queremos desde Medellín #ResistenciaCivil 
